id: 454083262608239380, distance: 0.6248835325241089, entity: {'Metaphone_Name': 'KLXJKRN', 'Title_Code': 'HARHIN11294', 'Title_Name': 'KALASH JAGRAN'}
id: 454083262608239503, distance: 0.6247830390930176, entity: {'Metaphone_Name': 'FNTFXNJKRN', 'Title_Code': 'UPBIL05259', 'Title_Name': 'VINDHYAVASHINI JAGRAN'}
id: 454083262608239403, distance: 0.6242284178733826, entity: {'Metaphone_Name': 'SKJKRN', 'Title_Code': 'MAHBIL10173', 'Title_Name': 'SEWAK JAGRAN'}
id: 454083262608239516, distance: 0.6237704753875732, entity: {'Metaphone_Name': 'ATKJKRN', 'Title_Code': 'UPHIN49681', 'Title_Name': 'UDYOG JAGRAN'}
id: 454083262608239425, distance: 0.6229737997055054, entity: {'Metaphone_Name': 'KSMJKRN', 'Title_Code': 'MPHIN19798', 'Title_Name': 'GOSWAMI JAGRAN'}
id: 454083262608239342, distance: 0.6219248175621033, entity: {'Metaphone_Name': 'TNKJKRNRXTRSNSKRN', 'Title_Code': 'DELHIN28750', 'Title_Name': 'DAINIK JAGRAN RASHTRIYA SANSKARAN'}
id: 454083262608248973, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34840', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248795, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN33801', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248945, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN29424', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248994, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34818', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248768, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34832', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248597, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34429', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248997, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN33792', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608249331, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'UPHIN48558', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608249003, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34839', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608249333, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'UPHIN48007', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608249496, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'UPHIN48560', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608248620, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'MPHIN34838', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608249332, distance: 0.6216793656349182, entity: {'Metaphone_Name': 'SMPRNTT', 'Title_Code': 'UPHIN48539', 'Title_Name': 'SAMPURAN TODAY'}
id: 454083262608252628, distance: 0.6205332279205322, entity: {'Metaphone_Name': 'ANTSMFT', 'Title_Code': 'UPHIN44395', 'Title_Name': 'INDIA SAMVAD'}
id: 454083262608252642, distance: 0.6205332279205322, entity: {'Metaphone_Name': 'ANTSMFT', 'Title_Code': 'UPHIN44191', 'Title_Name': 'INDIA SAMVAD'}
id: 454083262608252623, distance: 0.6205332279205322, entity: {'Metaphone_Name': 'ANTSMFT', 'Title_Code': 'UPHIN43550', 'Title_Name': 'INDIA SAMVAD'}
id: 454083262608252626, distance: 0.6205332279205322, entity: {'Metaphone_Name': 'ANTSMFT', 'Title_Code': 'UPHIN42846', 'Title_Name': 'INDIA SAMVAD'}
id: 454083262608252620, distance: 0.6205332279205322, entity: {'Metaphone_Name': 'ANTSMFT', 'Title_Code': 'UPHIN47491', 'Title_Name': 'INDIA SAMVAD'}
id: 454083262608239472, distance: 0.6190980076789856, entity: {'Metaphone_Name': 'ARFRTJKRN', 'Title_Code': 'UPHIN49536', 'Title_Name': 'ARYAVART JAGRAN'}
id: 454083262608239434, distance: 0.6184895634651184, entity: {'Metaphone_Name': 'ANXLKJKRN', 'Title_Code': 'MPHIN11647', 'Title_Name': 'ANCHALIK JAGRAN'}
id: 454083262608251290, distance: 0.6182003617286682, entity: {'Metaphone_Name': 'ANTNRTRSMKR', 'Title_Code': 'MAHHIN03376', 'Title_Name': 'INDIAN READER SAMACHAR'}
id: 454083262608239505, distance: 0.6181784272193909, entity: {'Metaphone_Name': 'KNJKRN', 'Title_Code': 'UPHIN51237', 'Title_Name': 'GYAN JAGRAN'}
id: 454083262608239421, distance: 0.6175578832626343, entity: {'Metaphone_Name': 'PRTXJKRN', 'Title_Code': 'MPHIN36680', 'Title_Name': 'PRADESH JAGRAN'}
id: 454083262608251755, distance: 0.6172493100166321, entity: {'Metaphone_Name': 'ANTNSMKR', 'Title_Code': 'MPHIN19090', 'Title_Name': 'INDIA ONE SAMACHAR'}
id: 454083262608239513, distance: 0.6167546510696411, entity: {'Metaphone_Name': 'PLKXTRJKRN', 'Title_Code': 'UPHIN08047', 'Title_Name': 'PAL KSHATRIYA JAGRAN'}
id: 454083262608239411, distance: 0.6134921908378601, entity: {'Metaphone_Name': 'PTRKRJKRN', 'Title_Code': 'MPHIN23511', 'Title_Name': 'PATRAKAR JAGRAN'}
id: 454083262608239540, distance: 0.6129975914955139, entity: {'Metaphone_Name': 'TFPMJKRN', 'Title_Code': 'UTTHIN03359', 'Title_Name': 'DEVBHOOMI JAGRAN'}
id: 454083262608243278, distance: 0.6126708984375, entity: {'Metaphone_Name': 'SMNTMS', 'Title_Code': 'MAHHIN10348', 'Title_Name': 'SAMMAAN TIMES'}
id: 454083262608250835, distance: 0.6105457544326782, entity: {'Metaphone_Name': 'ANTPPLKSMKR', 'Title_Code': 'GUJGUJ15344', 'Title_Name': 'INDIA PUBLIC SAMACHAR'}
id: 454083262608240411, distance: 0.6098338961601257, entity: {'Metaphone_Name': 'SMSRJNTMS', 'Title_Code': 'DELHIN08157', 'Title_Name': 'SAMAYA SRIJAN TIMES'}
id: 454083262608239457, distance: 0.6084449887275696, entity: {'Metaphone_Name': 'JNJKRNPN', 'Title_Code': 'RAJHIN09487', 'Title_Name': 'JAIN JAGRAN ABHIYAN'}
id: 454083262608239344, distance: 0.6078963875770569, entity: {'Metaphone_Name': 'FTJKRN', 'Title_Code': 'DELBIL05402', 'Title_Name': 'VIDYA JAGRAN'}
id: 454083262608239478, distance: 0.6064514517784119, entity: {'Metaphone_Name': 'LTJKRN', 'Title_Code': 'UPHIN06410', 'Title_Name': 'LODHI JAGRAN'}
id: 454083262608239470, distance: 0.6045262813568115, entity: {'Metaphone_Name': 'STPJKRN', 'Title_Code': 'UPHIN50112', 'Title_Name': 'SWADEEP JAGRAN'}
id: 454083262608239480, distance: 0.604267954826355, entity: {'Metaphone_Name': 'KTMPJKRN', 'Title_Code': 'UPHIN49748', 'Title_Name': 'KUTUMB JAGRAN'}
id: 454083262608239433, distance: 0.6014964580535889, entity: {'Metaphone_Name': 'FTJKRN', 'Title_Code': 'MPBIL02552', 'Title_Name': 'VIDHHYA JAGRAN'}
id: 454083262608239531, distance: 0.5995403528213501, entity: {'Metaphone_Name': 'XRTFNXJKRN', 'Title_Code': 'UPHIN50735', 'Title_Name': 'SHRI DEVVANSH JAGRAN'}
id: 454083262608239508, distance: 0.5992576479911804, entity: {'Metaphone_Name': 'SPMNJKRN', 'Title_Code': 'UPHIN50202', 'Title_Name': 'SWABHIMAN JAGRAN'}
id: 454083262608239374, distance: 0.5963699221611023, entity: {'Metaphone_Name': 'KRJRJKRN', 'Title_Code': 'DELHIN28867', 'Title_Name': 'GURJAR JAGRAN'}
id: 454083262608239332, distance: 0.595929741859436, entity: {'Metaphone_Name': 'TNKJKRN', 'Title_Code': 'BIHHIN05120', 'Title_Name': 'DAINIK JAGRAN'}
id: 454083262608239423, distance: 0.595929741859436, entity: {'Metaphone_Name': 'TNKJKRN', 'Title_Code': 'MPHIN20962', 'Title_Name': 'DAINIK JAGRAN'}
